Type,, Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label,Type
0,512252,80,52549,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,57.08957354,26274.5,23274.4197,42732,9817,52549,26274.5,23274.4197,42732,9817,0,0.0,0.0,0,0,0,0,0,0,96,0,57.08957354,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,242,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,622433,443,159389,9,8,556,3912,197,0,61.77777778,78.39447968,2091,0,489.0,815.5413627,28032.04738,106.6572976,9961.8125,14812.27163,48036,3,153067,19133.375,17399.15621,48197,49,128216,18316.57143,29463.49936,79800,3,0,0,0,0,192,172,56.46562812,50.19166944,0,2091,248.2222222,571.0248326,326069.3595,0,0,0,1,0,0,0,0,0,262.8235294,61.77777778,489.0,192,0,0,0,0,0,0,9,556,8,3912,8192,123,8,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,558873,53,38422,2,2,70,134,35,35,35.0,0.0,67,67,67.0,0.0,5309.458123,104.107022,12807.33333,22176.88987,38415,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,52.05351101,52.05351101,35,67,47.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,59.75,35.0,67.0,64,0,0,0,0,0,0,2,70,2,134,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,644557,53,751,2,2,74,202,37,37,37.0,0.0,101,101,101.0,0.0,367509.9867,5326.231691,250.3333333,427.5281667,744,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,2663.115846,2663.115846,37,101,62.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,78.25,37.0,101.0,64,0,0,0,0,0,0,2,74,2,202,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,423799,57721,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,40905,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,342754,53,167,2,2,66,122,33,33,33.0,0.0,61,61,61.0,0.0,1125748.503,23952.09581,55.66666667,56.88878038,116,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,11976.0479,11976.0479,33,61,44.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,55.25,33.0,61.0,40,0,0,0,0,0,0,2,66,2,122,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,545785,53,23535,2,2,98,208,49,49,49.0,0.0,104,104,104.0,0.0,13001.91205,169.9596346,7845.0,13582.74243,23529,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,40,84.97981729,84.97981729,49,104,71.0,30.12474066,907.5,0,0,0,0,0,0,0,0,1,88.75,49.0,104.0,64,0,0,0,0,0,0,2,98,2,208,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,430932,80,115896745,18,15,878,1592,439,0,48.77777778,141.9641859,796,0,106.1333333,280.0851571,21.31207395,0.284736211,3621773.281,4795099.859,10000000,3,116000000,6817455.588,4659611.62,10000000,71,111000000,7898748.5,4263274.683,10000000,872,0,0,0,0,584,488,0.15531066,0.12942555,0,796,72.64705882,211.2901039,44643.50802,0,0,0,1,0,0,0,0,0,74.84848485,48.77777778,106.1333333,584,0,0,0,0,0,0,18,878,15,1592,29200,287,2,32,32379.54545,29139.79671,120239,23502,10000000.0,8805.229015,10000000,9998272,BENIGN,0
0,67472,80,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,56052,80,63,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,190476.1905,31746.03175,63.0,0.0,63,63,63,63.0,0.0,63,63,0,0.0,0.0,0,0,0,0,0,0,40,0,31746.03175,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,536894,53,154,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,1792207.792,25974.02597,51.33333333,83.71578903,148,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,12987.01299,12987.01299,44,94,64.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,508204,443,12741200,14,11,2533,4716,565,0,180.9285714,225.4978984,1774,0,428.7272727,610.0223096,568.9417009,1.962138574,530883.3333,1970345.295,9763545,13,12700000,980092.3077,2644580.996,9763545,581,12600000,1255225.2,3151881.103,10200000,216,0,0,0,0,292,244,1.098797601,0.863340973,0,1774,278.8076923,440.0639062,193656.2415,0,0,0,1,0,0,0,0,0,289.96,180.9285714,428.7272727,292,0,0,0,0,0,0,14,2533,11,4716,8192,131,13,20,2662328.0,0.0,2662328,2662328,9763545.0,0.0,9763545,9763545,BENIGN,0
0,461235,443,30791821,41,62,882,109951,344,0,21.51219512,61.77990043,4380,0,1773.403226,939.2763776,3599.429862,3.345044127,301880.598,1670057.783,9994349,2,21100000,527307.75,2218248.417,10200000,163,30600000,502217.0656,2167323.25,10200000,2,0,0,0,0,832,1276,1.33152242,2.013521708,0,4380,1065.701923,1127.161603,1270493.279,0,0,0,1,0,0,0,0,1,1076.048544,21.51219512,1773.403226,832,0,0,0,0,0,0,41,882,62,109951,8192,123,40,20,420766.3333,457889.0159,949491,156259,9843172.667,259995.7256,9994349,9542958,BENIGN,0
0,12351,49562,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,393,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,330612,443,2556700,7,7,1601,1124,1033,0,228.7142857,402.2452462,987,0,160.5714286,367.9800072,1065.827043,5.47580866,196669.2308,540250.0628,1957948,26,598752,99792.0,150161.2719,370855,256,2556291,426048.5,783744.3065,1997418,416,0,0,0,0,232,232,2.73790433,2.73790433,0,1033,181.6666667,362.0255845,131062.5238,0,0,0,1,0,0,0,0,1,194.6428571,228.7142857,160.5714286,232,0,0,0,0,0,0,7,1601,7,1124,29200,8,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,371309,443,111959170,24,23,3097,6851,698,0,129.0416667,260.951183,1602,0,297.8695652,517.1145736,88.85382055,0.419795895,2433895.0,4240760.487,10200000,7,112000000,4866440.565,4963491.862,10200000,220,112000000,5087624.773,4977397.465,10200000,50,0,0,0,0,776,744,0.214363861,0.205432034,0,1602,207.25,408.1036842,166548.617,0,0,0,1,0,0,0,0,0,211.6595745,129.0416667,297.8695652,776,0,0,0,0,0,0,24,3097,23,6851,29200,140,6,32,300583.6364,723141.2096,2422249,30833,9874701.182,637006.7007,10200000,8403502,BENIGN,0
0,675494,53,295,2,2,134,390,67,67,67.0,0.0,195,195,195.0,0.0,1776271.186,13559.32203,98.33333333,157.4621648,280,1,14,14.0,0.0,14,14,1,1.0,0.0,1,1,0,0,0,0,64,64,6779.661017,6779.661017,67,195,118.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,147.75,67.0,195.0,64,0,0,0,0,0,0,2,134,2,390,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,661496,53,181053,2,2,92,284,46,46,46.0,0.0,142,142,142.0,0.0,2076.73996,22.0929783,60351.0,104527.5342,181049,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,64,80,11.04648915,11.04648915,46,142,84.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,105.5,46.0,142.0,64,0,0,0,0,0,0,2,92,2,284,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,501588,443,6000960,9,6,383,4478,190,0,42.55555556,76.65362208,1418,0,746.3333333,714.9603252,810.0370607,2.499600064,428640.0,1559336.834,5846076,2,6000960,750120.0,2059253.085,5846076,3,79080,15816.0,21246.65214,41565,187,0,0,0,0,296,200,1.499760038,0.999840026,0,1418,303.8125,546.7720084,298959.6292,0,0,0,1,0,0,0,0,0,324.0666667,42.55555556,746.3333333,296,0,0,0,0,0,0,9,383,6,4478,29200,349,3,32,154881.0,0.0,154881,154881,5846076.0,0.0,5846076,5846076,BENIGN,0
0,497722,53,152,2,2,86,118,43,43,43.0,0.0,59,59,59.0,0.0,1342105.263,26315.78947,50.66666667,86.89265408,151,0,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,40,13157.89474,13157.89474,43,59,49.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,61.75,43.0,59.0,40,0,0,0,0,0,0,2,86,2,118,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,1846,443,6138226,8,6,583,3172,326,0,72.875,121.7250268,1460,2,528.6666667,724.4329277,611.740265,2.28078927,472171.2308,1563557.494,5673934,3,6138226,876889.4286,2116034.08,5673934,3,306666,61333.2,90442.67311,203899,3,0,0,0,0,172,124,1.303308155,0.977481116,0,1460,250.3333333,500.5104062,250510.6667,0,0,0,1,0,0,0,0,0,268.2142857,72.875,528.6666667,172,0,0,0,0,0,0,8,583,6,3172,8192,34970,7,20,464289.0,0.0,464289,464289,5673934.0,0.0,5673934,5673934,BENIGN,0
0,496720,53,207765,1,1,41,136,41,41,41.0,0.0,136,136,136.0,0.0,851.9240488,9.626260438,207765.0,0.0,207765,207765,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,4.813130219,4.813130219,41,136,72.66666667,54.84827557,3008.333333,0,0,0,0,0,0,0,0,1,109.0,41.0,136.0,20,0,0,0,0,0,0,1,41,1,136,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,98814,56976,85074306,8,6,11595,317,5792,0,1449.375,2046.673464,299,0,52.83333333,120.6323616,140.0187737,0.164562024,6544177.385,23500000.0,84900000,4,85100000,12200000.0,32100000.0,84900000,47,84900000,17000000.0,38000000.0,84900000,4,0,0,0,0,264,164,0.094035442,0.070526582,0,5792,794.1333333,1620.348325,2625528.695,0,0,0,0,1,0,0,0,0,850.8571429,1449.375,52.83333333,264,0,0,0,0,0,0,8,11595,6,317,235,229,5,32,10929.0,0.0,10929,10929,84900000.0,0.0,84900000,84900000,BENIGN,0
0,410682,53,521,1,1,43,105,43,43,43.0,0.0,105,105,105.0,0.0,284069.0979,3838.771593,521.0,0.0,521,521,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,1919.385797,1919.385797,43,105,63.66666667,35.79571669,1281.333333,0,0,0,0,0,0,0,0,1,95.5,43.0,105.0,20,0,0,0,0,0,0,1,43,1,105,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,377755,443,5966341,6,4,332,157,238,0,55.33333333,91.55035045,145,0,39.25,70.55671478,81.95978071,1.676069135,662926.7778,1916199.969,5772065,3,5966341,1193268.2,2609674.187,5861364,3,143689,47896.33333,46025.17387,92179,307,0,0,0,0,132,92,1.005641481,0.670427654,0,238,44.45454545,77.22481937,5963.672727,0,0,0,1,0,0,0,0,0,48.9,55.33333333,39.25,132,0,0,0,0,0,0,6,332,4,157,8192,75,5,20,194273.0,0.0,194273,194273,5772065.0,0.0,5772065,5772065,BENIGN,0
0,325548,443,115635163,22,23,6724,4868,3045,0,305.6363636,882.5224964,1460,0,211.6521739,456.2842623,100.2463239,0.389154984,2628071.886,4359484.076,10000000,3,116000000,5506436.333,4946073.672,10000000,3,111000000,5029181.591,5113040.814,10000000,3,0,0,0,0,452,468,0.190253548,0.198901436,0,3045,252.0,684.7594874,468895.5556,0,0,0,1,0,0,0,0,1,257.6,305.6363636,211.6521739,452,0,0,0,0,0,0,22,6724,23,4868,8192,10955,21,20,75252.63636,172652.3762,595819,22974,9983095.818,60085.14071,10000000,9802531,BENIGN,0
0,613655,53,137,2,2,68,100,34,34,34.0,0.0,50,50,50.0,0.0,1226277.372,29197.08029,45.66666667,73.03652055,130,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,14598.54015,14598.54015,34,50,40.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,50.5,34.0,50.0,40,0,0,0,0,0,0,2,68,2,100,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,57454,39368,262811,2,3,31,18,31,0,15.5,21.92031022,6,6,6.0,0.0,186.4457728,19.02507886,65702.75,131364.8359,262750,1,262811,262811.0,0.0,262811,262811,4,2.0,1.414213562,3,1,0,0,0,0,64,60,7.610031544,11.41504732,0,31,8.166666667,11.56575405,133.7666667,0,0,0,0,1,0,0,0,1,9.8,15.5,6.0,64,0,0,0,0,0,0,2,31,3,18,75,0,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,61386,53,219,2,2,68,158,34,34,34.0,0.0,79,79,79.0,0.0,1031963.47,18264.84018,73.0,85.03528679,168,4,47,47.0,0.0,47,47,4,4.0,0.0,4,4,0,0,0,0,64,64,9132.420091,9132.420091,34,79,52.0,24.64751509,607.5,0,0,0,0,0,0,0,0,1,65.0,34.0,79.0,64,0,0,0,0,0,0,2,68,2,158,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,679990,53,213,2,2,82,254,41,41,41.0,0.0,127,127,127.0,0.0,1577464.789,18779.34272,71.0,81.95730596,162,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,9389.671362,9389.671362,41,127,75.4,47.10413995,2218.8,0,0,0,0,0,0,0,0,1,94.25,41.0,127.0,64,0,0,0,0,0,0,2,82,2,254,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,47530,51380,336,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,35714.28571,5952.380952,336.0,0.0,336,336,336,336.0,0.0,336,336,0,0.0,0.0,0,0,0,0,0,0,40,0,5952.380952,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,127,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,2649,49488,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,5114,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,524755,53,211,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,436018.9573,18957.34597,70.33333333,120.088856,209,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,9478.672986,9478.672986,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,346821,53,31166,1,1,42,124,42,42,42.0,0.0,124,124,124.0,0.0,5326.31714,64.17249567,31166.0,0.0,31166,31166,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.08624783,32.08624783,42,124,69.33333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,104.0,42.0,124.0,32,0,0,0,0,0,0,1,42,1,124,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,686049,53,170,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,541176.4706,23529.41176,56.66666667,95.55277774,167,1,2,2.0,0.0,2,2,1,1.0,0.0,1,1,0,0,0,0,64,64,11764.70588,11764.70588,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,32498,443,5827082,6,4,611,168,517,0,101.8333333,204.3050823,156,0,42.0,76.05261337,133.6861228,1.716124812,647453.5556,1891922.603,5692189,3,5827082,1165416.4,2569166.04,5761187,3,103888,34629.33333,35451.12904,71387,648,0,0,0,0,132,92,1.029674887,0.686449925,0,517,70.81818182,154.9721383,24016.36364,0,0,0,1,0,0,0,0,0,77.9,101.8333333,42.0,132,0,0,0,0,0,0,6,611,4,168,8192,119,5,20,134890.0,0.0,134890,134890,5692189.0,0.0,5692189,5692189,BENIGN,0
0,587429,443,88505540,20,22,1519,4537,439,0,75.95,108.8535835,1430,0,206.2272727,423.8578976,68.4250952,0.474546565,2158671.707,9699863.368,58700000,2,88500000,4658186.316,14100000.0,58800000,26,81000000,3855765.095,13400000.0,58700000,2,0,0,0,0,412,452,0.225974555,0.24857201,0,1430,140.8372093,316.0775169,99904.99668,0,0,0,1,0,0,0,0,1,144.1904762,75.95,206.2272727,412,0,0,0,0,0,0,20,1519,22,4537,8192,377,19,20,342342.0,404501.4349,808680,86412,29200000.0,26500000.0,58700000,7447545,BENIGN,0
0,660127,60802,55,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,36363.63636,55.0,0.0,55,55,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,18181.81818,18181.81818,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,349,310,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,651091,37462,43,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,23255.81395,23255.81395,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,340,702,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,543803,53,201,2,2,68,158,34,34,34.0,0.0,79,79,79.0,0.0,1124378.109,19900.49751,67.0,32.04684072,104,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,64,64,9950.248756,9950.248756,34,79,52.0,24.64751509,607.5,0,0,0,0,0,0,0,0,1,65.0,34.0,79.0,64,0,0,0,0,0,0,2,68,2,158,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,344641,53,192,2,2,76,154,38,38,38.0,0.0,77,77,77.0,0.0,1197916.667,20833.33333,64.0,105.6550993,186,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,10416.66667,10416.66667,38,77,53.6,21.36117974,456.3,0,0,0,0,0,0,0,0,1,67.0,38.0,77.0,40,0,0,0,0,0,0,2,76,2,154,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,179459,54448,83539007,7,6,11595,415,4344,0,1656.428571,1760.597234,397,0,69.16666667,160.6317735,143.7651755,0.155615927,6961583.917,24100000.0,83400000,3,83500000,13900000.0,34000000.0,83400000,46,83400000,16700000.0,37300000.0,83400000,3,0,0,0,0,232,164,0.083793191,0.071822735,0,4344,857.8571429,1458.6442,2127642.901,0,0,0,0,1,0,0,0,0,923.8461538,1656.428571,69.16666667,232,0,0,0,0,0,0,7,11595,6,415,235,229,4,32,9957.0,0.0,9957,9957,83400000.0,0.0,83400000,83400000,BENIGN,0
0,427061,443,117359693,63,64,1077,84392,372,0,17.0952381,54.22197932,2920,0,1318.625,986.3914755,728.2653679,1.082143253,931426.1349,2829163.576,10000000,1,117000000,1892898.274,3925473.179,10300000,1,114000000,1813680.365,3915018.08,10300000,2,0,0,0,0,1316,1292,0.53681122,0.545332033,0,2920,667.7265625,954.513379,911095.7908,0,0,0,1,0,0,0,0,1,672.984252,17.0952381,1318.625,1316,0,0,0,0,0,0,63,1077,64,84392,29200,35,59,20,384107.3636,432378.0079,1687776,253482,10000000.0,49571.95373,10000000,9853853,BENIGN,0
0,677041,53,154,2,2,80,112,40,40,40.0,0.0,56,56,56.0,0.0,1246753.247,25974.02597,51.33333333,83.71578903,148,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,12987.01299,12987.01299,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,40,0,0,0,0,0,0,2,80,2,112,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,607605,53,230993,2,2,56,174,28,28,28.0,0.0,87,87,87.0,0.0,995.7011684,17.31654206,76997.66667,133359.5406,230988,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,40,80,8.65827103,8.65827103,28,87,51.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,1,64.5,28.0,87.0,40,0,0,0,0,0,0,2,56,2,174,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,642800,53,100530,2,2,56,236,28,28,28.0,0.0,118,118,118.0,0.0,2904.60559,39.78911768,33510.0,58035.82641,100524,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,19.89455884,19.89455884,28,118,64.0,49.29503018,2430.0,0,0,0,0,0,0,0,0,1,80.0,28.0,118.0,40,0,0,0,0,0,0,2,56,2,236,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,402909,53,186932,2,2,82,114,41,41,41.0,0.0,57,57,57.0,0.0,1048.509618,21.39815548,62310.66667,107919.1783,186925,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,40,10.69907774,10.69907774,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41.0,57.0,64,0,0,0,0,0,0,2,82,2,114,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,44093,53,51235,2,2,90,196,45,45,45.0,0.0,98,98,98.0,0.0,5582.121597,78.07163072,17078.33333,29576.21095,51230,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,64,80,39.03581536,39.03581536,45,98,66.2,29.02929555,842.7,0,0,0,0,0,0,0,0,1,82.75,45.0,98.0,64,0,0,0,0,0,0,2,90,2,196,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,57842,53,23251,1,1,45,109,45,45,45.0,0.0,109,109,109.0,0.0,6623.371038,86.01780569,23251.0,0.0,23251,23251,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,43.00890284,43.00890284,45,109,66.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,99.5,45.0,109.0,32,0,0,0,0,0,0,1,45,1,109,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,436326,80,2949392,2,2,6,6,6,0,3.0,4.242640687,6,0,3.0,4.242640687,4.068635163,1.356211721,983130.6667,1658410.618,2897869,98,51523,51523.0,0.0,51523,51523,2897967,2897967.0,0.0,2897967,2897967,0,0,0,0,52,52,0.67810586,0.67810586,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,1,3.0,3.0,3.0,52,0,0,0,0,0,0,2,6,2,6,8192,106,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,653109,53,376,2,2,76,244,38,38,38.0,0.0,122,122,122.0,0.0,851063.8298,10638.29787,125.3333333,175.4318481,326,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,80,80,5319.148936,5319.148936,38,122,71.6,46.00869483,2116.8,0,0,0,0,0,0,0,0,1,89.5,38.0,122.0,80,0,0,0,0,0,0,2,76,2,244,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,12442,80,122,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,98360.65574,16393.44262,122.0,0.0,122,122,122,122.0,0.0,122,122,0,0.0,0.0,0,0,0,0,0,0,40,0,16393.44262,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,512672,443,75004008,18,16,1978,5443,930,0,109.8888889,269.4501785,1479,0,340.1875,576.3451765,98.94137924,0.453309108,2272848.727,4178911.249,10200000,4,71700000,4216390.176,5138727.884,10200000,222,75000000,4996893.2,5091710.699,10200000,4,0,0,0,0,584,520,0.239987175,0.213321933,0,1479,212.0285714,444.3237086,197423.558,0,0,0,1,0,0,0,0,0,218.2647059,109.8888889,340.1875,584,0,0,0,0,0,0,18,1978,16,5443,29200,261,4,32,108748.4286,154274.042,458609,50309,10100000.0,101666.1156,10200000,9951979,BENIGN,0
